,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
246,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,73,1.5,-24.071,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,16,2.58
247,24,1.66,-20.62122222,24,1.66,-20.62122222,73,1.5,-24.071,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,73,1.5,-24.071,24,1.66,-20.62122222,24,1.66,-20.62122222,16,2.58
248,24,1.66,-20.62122222,73,1.5,-24.071,24,1.66,-20.62122222,73,1.5,-24.071,24,1.66,-20.62122222,24,1.66,-20.62122222,73,1.5,-24.071,24,1.66,-20.62122222,24,1.66,-20.62122222,16,2.58
249,24,1.66,-20.62122222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,24,1.66,-20.62122222,24,1.66,-20.62122222,73,1.5,-24.071,24,1.66,-20.62122222,24,1.66,-20.62122222,16,2.58
250,24,1.66,-20.62122222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,24,1.66,-20.62122222,24,1.66,-20.62122222,73,1.5,-24.071,24,1.66,-20.62122222,73,1.5,-24.071,16,2.58
251,73,1.5,-24.071,73,1.5,-24.071,24,1.66,-20.62122222,24,1.66,-20.62122222,73,1.5,-24.071,24,1.66,-20.62122222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,16,2.58
252,24,1.66,-20.62122222,73,1.5,-24.071,24,1.66,-20.62122222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,16,2.58
253,73,1.5,-24.071,73,1.5,-24.071,24,1.66,-20.62122222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,16,2.58
254,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,41,1.6,-22.29822222,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
255,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,41,1.6,-22.29822222,42,2.16,-22.78733333,41,1.6,-22.29822222,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
256,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
257,42,2.16,-22.78733333,41,1.6,-22.29822222,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,42,2.16,-22.78733333,16,2.58
258,41,1.6,-22.29822222,41,1.6,-22.29822222,42,2.16,-22.78733333,41,1.6,-22.29822222,42,2.16,-22.78733333,41,1.6,-22.29822222,41,1.6,-22.29822222,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
259,42,2.16,-22.78733333,41,1.6,-22.29822222,42,2.16,-22.78733333,42,2.16,-22.78733333,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,16,2.58
260,41,1.6,-22.29822222,41,1.6,-22.29822222,42,2.16,-22.78733333,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,42,2.16,-22.78733333,41,1.6,-22.29822222,16,2.58
261,42,2.16,-22.78733333,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,16,2.58
262,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,24,1.66,-20.62122222,24,1.66,-20.62122222,16,2.58
263,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,24,1.66,-20.62122222,16,2.58
264,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
265,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
266,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,16,2.58
267,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,16,2.58
268,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,16,2.58
269,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
270,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,73,1.5,-24.071,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
271,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,73,1.5,-24.071,23,1.63,-20.70088889,73,1.5,-24.071,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
272,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,73,1.5,-24.071,23,1.63,-20.70088889,23,1.63,-20.70088889,73,1.5,-24.071,73,1.5,-24.071,16,2.58
273,73,1.5,-24.071,73,1.5,-24.071,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,73,1.5,-24.071,73,1.5,-24.071,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
274,23,1.63,-20.70088889,23,1.63,-20.70088889,73,1.5,-24.071,73,1.5,-24.071,23,1.63,-20.70088889,73,1.5,-24.071,23,1.63,-20.70088889,73,1.5,-24.071,73,1.5,-24.071,16,2.58
275,23,1.63,-20.70088889,23,1.63,-20.70088889,73,1.5,-24.071,23,1.63,-20.70088889,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,16,2.58
276,23,1.63,-20.70088889,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,23,1.63,-20.70088889,73,1.5,-24.071,16,2.58
277,73,1.5,-24.071,73,1.5,-24.071,23,1.63,-20.70088889,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,16,2.58
278,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,73,1.5,-24.071,16,2.58
279,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,73,1.5,-24.071,41,1.6,-22.29822222,73,1.5,-24.071,41,1.6,-22.29822222,41,1.6,-22.29822222,16,2.58
280,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,73,1.5,-24.071,73,1.5,-24.071,41,1.6,-22.29822222,73,1.5,-24.071,16,2.58
281,41,1.6,-22.29822222,41,1.6,-22.29822222,73,1.5,-24.071,41,1.6,-22.29822222,41,1.6,-22.29822222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,41,1.6,-22.29822222,16,2.58
282,41,1.6,-22.29822222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,41,1.6,-22.29822222,41,1.6,-22.29822222,73,1.5,-24.071,41,1.6,-22.29822222,73,1.5,-24.071,16,2.58
283,41,1.6,-22.29822222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,41,1.6,-22.29822222,73,1.5,-24.071,41,1.6,-22.29822222,73,1.5,-24.071,16,2.58
284,73,1.5,-24.071,73,1.5,-24.071,41,1.6,-22.29822222,41,1.6,-22.29822222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,16,2.58
285,73,1.5,-24.071,73,1.5,-24.071,41,1.6,-22.29822222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,16,2.58
286,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,72,1.3,-21.22588889,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,34,2.55
287,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,72,1.3,-21.22588889,72,1.3,-21.22588889,41,1.6,-20.61022222,41,1.6,-20.61022222,34,2.55
288,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,72,1.3,-21.22588889,41,1.6,-20.61022222,72,1.3,-21.22588889,41,1.6,-20.61022222,41,1.6,-20.61022222,72,1.3,-21.22588889,34,2.55
289,41,1.6,-20.61022222,41,1.6,-20.61022222,72,1.3,-21.22588889,41,1.6,-20.61022222,41,1.6,-20.61022222,72,1.3,-21.22588889,72,1.3,-21.22588889,41,1.6,-20.61022222,72,1.3,-21.22588889,34,2.55
290,41,1.6,-20.61022222,72,1.3,-21.22588889,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,34,2.55
291,41,1.6,-20.61022222,41,1.6,-20.61022222,72,1.3,-21.22588889,72,1.3,-21.22588889,41,1.6,-20.61022222,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,34,2.55
292,41,1.6,-20.61022222,41,1.6,-20.61022222,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,34,2.55
293,72,1.3,-21.22588889,72,1.3,-21.22588889,41,1.6,-20.61022222,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,34,2.55
294,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,72,1.3,-21.22588889,34,2.55
295,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,72,1.3,-21.22588889,22,1.54,-18.70288889,72,1.3,-21.22588889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
296,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,72,1.3,-21.22588889,22,1.54,-18.70288889,72,1.3,-21.22588889,22,1.54,-18.70288889,72,1.3,-21.22588889,34,2.55
297,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,22,1.54,-18.70288889,34,2.55
298,22,1.54,-18.70288889,72,1.3,-21.22588889,22,1.54,-18.70288889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
299,22,1.54,-18.70288889,72,1.3,-21.22588889,22,1.54,-18.70288889,72,1.3,-21.22588889,22,1.54,-18.70288889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,34,2.55
300,72,1.3,-21.22588889,72,1.3,-21.22588889,22,1.54,-18.70288889,72,1.3,-21.22588889,22,1.54,-18.70288889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,34,2.55
301,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,22,1.54,-18.70288889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,72,1.3,-21.22588889,34,2.55
302,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,22,1.54,-18.70288889,34,2.55
303,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,22,1.54,-18.70288889,74,1.7,-22.67555556,22,1.54,-18.70288889,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,34,2.55
304,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,22,1.54,-18.70288889,22,1.54,-18.70288889,74,1.7,-22.67555556,22,1.54,-18.70288889,34,2.55
305,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,74,1.7,-22.67555556,22,1.54,-18.70288889,74,1.7,-22.67555556,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
306,74,1.7,-22.67555556,74,1.7,-22.67555556,22,1.54,-18.70288889,74,1.7,-22.67555556,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,74,1.7,-22.67555556,22,1.54,-18.70288889,34,2.55
307,74,1.7,-22.67555556,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,74,1.7,-22.67555556,74,1.7,-22.67555556,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
308,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,74,1.7,-22.67555556,22,1.54,-18.70288889,22,1.54,-18.70288889,74,1.7,-22.67555556,22,1.54,-18.70288889,34,2.55
309,22,1.54,-18.70288889,22,1.54,-18.70288889,74,1.7,-22.67555556,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
310,24,1.66,-18.86411111,24,1.66,-18.86411111,24,1.66,-18.86411111,24,1.66,-18.86411111,24,1.66,-18.86411111,24,1.66,-18.86411111,22,1.54,-18.70288889,24,1.66,-18.86411111,24,1.66,-18.86411111,34,2.55
311,24,1.66,-18.86411111,24,1.66,-18.86411111,22,1.54,-18.70288889,24,1.66,-18.86411111,24,1.66,-18.86411111,24,1.66,-18.86411111,22,1.54,-18.70288889,24,1.66,-18.86411111,24,1.66,-18.86411111,34,2.55
312,22,1.54,-18.70288889,22,1.54,-18.70288889,24,1.66,-18.86411111,24,1.66,-18.86411111,24,1.66,-18.86411111,24,1.66,-18.86411111,22,1.54,-18.70288889,24,1.66,-18.86411111,24,1.66,-18.86411111,34,2.55
313,24,1.66,-18.86411111,24,1.66,-18.86411111,24,1.66,-18.86411111,24,1.66,-18.86411111,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,24,1.66,-18.86411111,34,2.55
314,24,1.66,-18.86411111,24,1.66,-18.86411111,24,1.66,-18.86411111,22,1.54,-18.70288889,24,1.66,-18.86411111,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
315,24,1.66,-18.86411111,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,24,1.66,-18.86411111,22,1.54,-18.70288889,24,1.66,-18.86411111,22,1.54,-18.70288889,34,2.55
316,22,1.54,-18.70288889,22,1.54,-18.70288889,24,1.66,-18.86411111,24,1.66,-18.86411111,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
317,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,24,1.66,-18.86411111,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
318,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,40,1.33,-19.99177778,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,34,2.55
319,23,1.63,-19.02988889,23,1.63,-19.02988889,40,1.33,-19.99177778,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,40,1.33,-19.99177778,23,1.63,-19.02988889,23,1.63,-19.02988889,34,2.55
320,23,1.63,-19.02988889,40,1.33,-19.99177778,23,1.63,-19.02988889,40,1.33,-19.99177778,23,1.63,-19.02988889,23,1.63,-19.02988889,40,1.33,-19.99177778,23,1.63,-19.02988889,23,1.63,-19.02988889,34,2.55
321,23,1.63,-19.02988889,40,1.33,-19.99177778,23,1.63,-19.02988889,40,1.33,-19.99177778,23,1.63,-19.02988889,23,1.63,-19.02988889,40,1.33,-19.99177778,23,1.63,-19.02988889,40,1.33,-19.99177778,34,2.55
322,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,40,1.33,-19.99177778,23,1.63,-19.02988889,40,1.33,-19.99177778,40,1.33,-19.99177778,40,1.33,-19.99177778,40,1.33,-19.99177778,34,2.55
323,40,1.33,-19.99177778,40,1.33,-19.99177778,23,1.63,-19.02988889,40,1.33,-19.99177778,23,1.63,-19.02988889,40,1.33,-19.99177778,40,1.33,-19.99177778,23,1.63,-19.02988889,40,1.33,-19.99177778,34,2.55
324,40,1.33,-19.99177778,40,1.33,-19.99177778,40,1.33,-19.99177778,40,1.33,-19.99177778,23,1.63,-19.02988889,40,1.33,-19.99177778,40,1.33,-19.99177778,23,1.63,-19.02988889,40,1.33,-19.99177778,34,2.55
325,40,1.33,-19.99177778,40,1.33,-19.99177778,23,1.63,-19.02988889,40,1.33,-19.99177778,40,1.33,-19.99177778,40,1.33,-19.99177778,40,1.33,-19.99177778,40,1.33,-19.99177778,40,1.33,-19.99177778,34,2.55
326,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,22,1.54,-18.70288889,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,34,2.55
327,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,22,1.54,-18.70288889,73,1.5,-22.18422222,22,1.54,-18.70288889,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,34,2.55
328,73,1.5,-22.18422222,22,1.54,-18.70288889,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,22,1.54,-18.70288889,73,1.5,-22.18422222,22,1.54,-18.70288889,34,2.55
329,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
330,73,1.5,-22.18422222,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,73,1.5,-22.18422222,22,1.54,-18.70288889,22,1.54,-18.70288889,73,1.5,-22.18422222,73,1.5,-22.18422222,34,2.55
331,73,1.5,-22.18422222,73,1.5,-22.18422222,22,1.54,-18.70288889,22,1.54,-18.70288889,73,1.5,-22.18422222,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
332,73,1.5,-22.18422222,73,1.5,-22.18422222,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
333,73,1.5,-22.18422222,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
334,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,22,1.54,-18.70288889,23,1.63,-19.02988889,23,1.63,-19.02988889,34,2.55
335,23,1.63,-19.02988889,22,1.54,-18.70288889,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,22,1.54,-18.70288889,23,1.63,-19.02988889,23,1.63,-19.02988889,34,2.55
336,23,1.63,-19.02988889,23,1.63,-19.02988889,22,1.54,-18.70288889,23,1.63,-19.02988889,23,1.63,-19.02988889,22,1.54,-18.70288889,22,1.54,-18.70288889,23,1.63,-19.02988889,23,1.63,-19.02988889,34,2.55
337,23,1.63,-19.02988889,22,1.54,-18.70288889,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,22,1.54,-18.70288889,22,1.54,-18.70288889,23,1.63,-19.02988889,22,1.54,-18.70288889,34,2.55
338,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,23,1.63,-19.02988889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
339,23,1.63,-19.02988889,23,1.63,-19.02988889,22,1.54,-18.70288889,23,1.63,-19.02988889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
340,22,1.54,-18.70288889,22,1.54,-18.70288889,23,1.63,-19.02988889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,23,1.63,-19.02988889,22,1.54,-18.70288889,34,2.55
341,22,1.54,-18.70288889,22,1.54,-18.70288889,23,1.63,-19.02988889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,22,1.54,-18.70288889,34,2.55
342,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,73,1.5,-22.18422222,41,1.6,-20.61022222,41,1.6,-20.61022222,34,2.55
343,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,73,1.5,-22.18422222,41,1.6,-20.61022222,73,1.5,-22.18422222,41,1.6,-20.61022222,34,2.55
344,41,1.6,-20.61022222,41,1.6,-20.61022222,73,1.5,-22.18422222,73,1.5,-22.18422222,41,1.6,-20.61022222,73,1.5,-22.18422222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,34,2.55
345,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,41,1.6,-20.61022222,41,1.6,-20.61022222,73,1.5,-22.18422222,34,2.55
346,41,1.6,-20.61022222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,41,1.6,-20.61022222,73,1.5,-22.18422222,73,1.5,-22.18422222,41,1.6,-20.61022222,41,1.6,-20.61022222,34,2.55
347,41,1.6,-20.61022222,41,1.6,-20.61022222,73,1.5,-22.18422222,41,1.6,-20.61022222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,34,2.55
348,41,1.6,-20.61022222,73,1.5,-22.18422222,41,1.6,-20.61022222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,34,2.55
349,41,1.6,-20.61022222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,73,1.5,-22.18422222,34,2.55
350,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,41,1.6,-20.61022222,34,2.55
351,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,41,1.6,-20.61022222,42,2.16,-21.00055556,41,1.6,-20.61022222,42,2.16,-21.00055556,34,2.55
352,42,2.16,-21.00055556,42,2.16,-21.00055556,41,1.6,-20.61022222,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,41,1.6,-20.61022222,42,2.16,-21.00055556,41,1.6,-20.61022222,34,2.55
353,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,42,2.16,-21.00055556,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,42,2.16,-21.00055556,34,2.55
354,41,1.6,-20.61022222,41,1.6,-20.61022222,42,2.16,-21.00055556,41,1.6,-20.61022222,42,2.16,-21.00055556,41,1.6,-20.61022222,41,1.6,-20.61022222,42,2.16,-21.00055556,42,2.16,-21.00055556,34,2.55
355,42,2.16,-21.00055556,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,42,2.16,-21.00055556,41,1.6,-20.61022222,42,2.16,-21.00055556,41,1.6,-20.61022222,34,2.55
356,42,2.16,-21.00055556,41,1.6,-20.61022222,42,2.16,-21.00055556,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,34,2.55
357,41,1.6,-20.61022222,41,1.6,-20.61022222,42,2.16,-21.00055556,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,34,2.55
358,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,41,1.6,-20.61022222,40,1.33,-19.99177778,34,2.55
