,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
136,24,1.66,1.367,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
137,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,72,1.3,0.347,42,2.16,1.997,42,2.16,1.997,16,2.58
138,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,72,1.3,0.347,42,2.16,1.997,72,1.3,0.347,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,16,2.58
139,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,72,1.3,0.347,72,1.3,0.347,42,2.16,1.997,72,1.3,0.347,16,2.58
140,42,2.16,1.997,72,1.3,0.347,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,72,1.3,0.347,72,1.3,0.347,42,2.16,1.997,72,1.3,0.347,16,2.58
141,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,42,2.16,1.997,72,1.3,0.347,16,2.58
142,72,1.3,0.347,72,1.3,0.347,42,2.16,1.997,42,2.16,1.997,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,42,2.16,1.997,72,1.3,0.347,16,2.58
143,42,2.16,1.997,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,42,2.16,1.997,72,1.3,0.347,16,2.58
144,42,2.16,1.997,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
145,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,22,1.54,0.04,16,2.58
146,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,22,1.54,0.04,22,1.54,0.04,41,1.6,-0.009,41,1.6,-0.009,16,2.58
147,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,41,1.6,-0.009,41,1.6,-0.009,16,2.58
148,41,1.6,-0.009,22,1.54,0.04,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
149,41,1.6,-0.009,22,1.54,0.04,41,1.6,-0.009,41,1.6,-0.009,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,41,1.6,-0.009,22,1.54,0.04,16,2.58
150,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
151,41,1.6,-0.009,41,1.6,-0.009,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
152,41,1.6,-0.009,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
153,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,73,1.5,0.168,16,2.58
154,24,1.66,1.367,73,1.5,0.168,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,73,1.5,0.168,24,1.66,1.367,24,1.66,1.367,16,2.58
155,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,16,2.58
156,73,1.5,0.168,73,1.5,0.168,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,73,1.5,0.168,73,1.5,0.168,24,1.66,1.367,24,1.66,1.367,16,2.58
157,24,1.66,1.367,73,1.5,0.168,24,1.66,1.367,24,1.66,1.367,73,1.5,0.168,24,1.66,1.367,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,16,2.58
158,24,1.66,1.367,73,1.5,0.168,24,1.66,1.367,73,1.5,0.168,73,1.5,0.168,24,1.66,1.367,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,16,2.58
159,24,1.66,1.367,24,1.66,1.367,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,16,2.58
160,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,24,1.66,1.367,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,16,2.58
161,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,74,1.7,2.249,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,16,2.58
162,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,74,1.7,2.249,42,2.16,1.997,42,2.16,1.997,74,1.7,2.249,16,2.58
163,42,2.16,1.997,74,1.7,2.249,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,74,1.7,2.249,74,1.7,2.249,42,2.16,1.997,16,2.58
164,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,42,2.16,1.997,74,1.7,2.249,16,2.58
165,42,2.16,1.997,42,2.16,1.997,74,1.7,2.249,74,1.7,2.249,42,2.16,1.997,74,1.7,2.249,42,2.16,1.997,74,1.7,2.249,74,1.7,2.249,16,2.58
166,74,1.7,2.249,74,1.7,2.249,42,2.16,1.997,42,2.16,1.997,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,42,2.16,1.997,74,1.7,2.249,16,2.58
167,42,2.16,1.997,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,42,2.16,1.997,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,16,2.58
168,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,42,2.16,1.997,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,16,2.58
169,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,73,1.5,0.168,16,2.58
170,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,73,1.5,0.168,42,2.16,1.997,42,2.16,1.997,73,1.5,0.168,16,2.58
171,73,1.5,0.168,73,1.5,0.168,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,73,1.5,0.168,42,2.16,1.997,42,2.16,1.997,16,2.58
172,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,42,2.16,1.997,73,1.5,0.168,16,2.58
173,42,2.16,1.997,73,1.5,0.168,42,2.16,1.997,42,2.16,1.997,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,42,2.16,1.997,73,1.5,0.168,16,2.58
174,42,2.16,1.997,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,42,2.16,1.997,73,1.5,0.168,73,1.5,0.168,42,2.16,1.997,73,1.5,0.168,16,2.58
175,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,42,2.16,1.997,73,1.5,0.168,73,1.5,0.168,42,2.16,1.997,73,1.5,0.168,16,2.58
176,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,42,2.16,1.997,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,16,2.58
177,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,72,1.3,0.347,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,16,2.58
178,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,72,1.3,0.347,72,1.3,0.347,73,1.5,0.168,73,1.5,0.168,16,2.58
179,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,73,1.5,0.168,16,2.58
180,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,72,1.3,0.347,73,1.5,0.168,72,1.3,0.347,72,1.3,0.347,73,1.5,0.168,72,1.3,0.347,16,2.58
181,73,1.5,0.168,73,1.5,0.168,72,1.3,0.347,72,1.3,0.347,73,1.5,0.168,72,1.3,0.347,72,1.3,0.347,73,1.5,0.168,72,1.3,0.347,16,2.58
182,73,1.5,0.168,73,1.5,0.168,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,73,1.5,0.168,72,1.3,0.347,72,1.3,0.347,16,2.58
183,73,1.5,0.168,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,73,1.5,0.168,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
184,73,1.5,0.168,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
185,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,41,1.6,-0.009,16,2.58
186,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,41,1.6,-0.009,41,1.6,-0.009,16,2.58
187,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,41,1.6,-0.009,23,1.63,0.277,23,1.63,0.277,41,1.6,-0.009,41,1.6,-0.009,16,2.58
188,23,1.63,0.277,23,1.63,0.277,41,1.6,-0.009,23,1.63,0.277,23,1.63,0.277,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,23,1.63,0.277,16,2.58
189,23,1.63,0.277,23,1.63,0.277,41,1.6,-0.009,41,1.6,-0.009,23,1.63,0.277,41,1.6,-0.009,23,1.63,0.277,41,1.6,-0.009,41,1.6,-0.009,16,2.58
190,41,1.6,-0.009,41,1.6,-0.009,23,1.63,0.277,23,1.63,0.277,41,1.6,-0.009,23,1.63,0.277,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,16,2.58
191,23,1.63,0.277,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,23,1.63,0.277,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,16,2.58
192,23,1.63,0.277,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,16,2.58
193,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,22,1.54,0.04,16,2.58
194,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,22,1.54,0.04,22,1.54,0.04,16,2.58
195,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,22,1.54,0.04,74,1.7,2.249,22,1.54,0.04,22,1.54,0.04,16,2.58
196,74,1.7,2.249,22,1.54,0.04,74,1.7,2.249,22,1.54,0.04,74,1.7,2.249,22,1.54,0.04,22,1.54,0.04,74,1.7,2.249,74,1.7,2.249,16,2.58
197,22,1.54,0.04,22,1.54,0.04,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
198,74,1.7,2.249,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,74,1.7,2.249,74,1.7,2.249,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
199,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,74,1.7,2.249,22,1.54,0.04,22,1.54,0.04,74,1.7,2.249,22,1.54,0.04,16,2.58
200,74,1.7,2.249,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
201,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,72,1.3,0.347,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,16,2.58
202,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,72,1.3,0.347,24,1.66,1.367,72,1.3,0.347,24,1.66,1.367,24,1.66,1.367,16,2.58
203,72,1.3,0.347,72,1.3,0.347,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,72,1.3,0.347,24,1.66,1.367,24,1.66,1.367,16,2.58
204,24,1.66,1.367,24,1.66,1.367,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,24,1.66,1.367,24,1.66,1.367,16,2.58
205,24,1.66,1.367,24,1.66,1.367,72,1.3,0.347,24,1.66,1.367,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
206,24,1.66,1.367,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,24,1.66,1.367,72,1.3,0.347,16,2.58
207,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,24,1.66,1.367,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
208,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,72,1.3,0.347,16,2.58
209,74,1.7,2.249,74,1.7,2.249,72,1.3,0.347,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,72,1.3,0.347,74,1.7,2.249,74,1.7,2.249,16,2.58
210,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,72,1.3,0.347,74,1.7,2.249,72,1.3,0.347,72,1.3,0.347,16,2.58
211,74,1.7,2.249,72,1.3,0.347,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
212,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,72,1.3,0.347,74,1.7,2.249,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
213,74,1.7,2.249,72,1.3,0.347,74,1.7,2.249,72,1.3,0.347,72,1.3,0.347,74,1.7,2.249,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
214,74,1.7,2.249,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,74,1.7,2.249,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
215,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,74,1.7,2.249,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
216,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,22,1.54,0.04,16,2.58
217,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,22,1.54,0.04,23,1.63,0.277,22,1.54,0.04,23,1.63,0.277,16,2.58
218,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,22,1.54,0.04,23,1.63,0.277,22,1.54,0.04,23,1.63,0.277,23,1.63,0.277,22,1.54,0.04,16,2.58
219,23,1.63,0.277,22,1.54,0.04,23,1.63,0.277,22,1.54,0.04,23,1.63,0.277,22,1.54,0.04,22,1.54,0.04,23,1.63,0.277,23,1.63,0.277,16,2.58
220,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,23,1.63,0.277,22,1.54,0.04,16,2.58
221,23,1.63,0.277,22,1.54,0.04,23,1.63,0.277,23,1.63,0.277,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
222,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,23,1.63,0.277,22,1.54,0.04,22,1.54,0.04,23,1.63,0.277,22,1.54,0.04,16,2.58
223,22,1.54,0.04,22,1.54,0.04,23,1.63,0.277,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
224,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,41,1.6,-0.009,24,1.66,1.367,24,1.66,1.367,16,2.58
225,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,41,1.6,-0.009,24,1.66,1.367,41,1.6,-0.009,24,1.66,1.367,24,1.66,1.367,16,2.58
226,24,1.66,1.367,24,1.66,1.367,41,1.6,-0.009,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,41,1.6,-0.009,24,1.66,1.367,41,1.6,-0.009,16,2.58
227,24,1.66,1.367,24,1.66,1.367,41,1.6,-0.009,41,1.6,-0.009,24,1.66,1.367,41,1.6,-0.009,24,1.66,1.367,24,1.66,1.367,41,1.6,-0.009,16,2.58
228,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,41,1.6,-0.009,24,1.66,1.367,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,16,2.58
229,41,1.6,-0.009,41,1.6,-0.009,24,1.66,1.367,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,24,1.66,1.367,24,1.66,1.367,16,2.58
230,24,1.66,1.367,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,24,1.66,1.367,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,16,2.58
231,41,1.6,-0.009,41,1.6,-0.009,24,1.66,1.367,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,16,2.58
232,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,72,1.3,0.347,23,1.63,0.277,23,1.63,0.277,16,2.58
233,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,23,1.63,0.277,72,1.3,0.347,23,1.63,0.277,72,1.3,0.347,23,1.63,0.277,16,2.58
234,23,1.63,0.277,23,1.63,0.277,72,1.3,0.347,23,1.63,0.277,23,1.63,0.277,72,1.3,0.347,72,1.3,0.347,23,1.63,0.277,23,1.63,0.277,16,2.58
235,23,1.63,0.277,72,1.3,0.347,23,1.63,0.277,72,1.3,0.347,23,1.63,0.277,23,1.63,0.277,72,1.3,0.347,23,1.63,0.277,72,1.3,0.347,16,2.58
236,23,1.63,0.277,23,1.63,0.277,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
237,72,1.3,0.347,72,1.3,0.347,23,1.63,0.277,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,72,1.3,0.347,16,2.58
238,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,41,1.6,-0.009,42,2.16,1.997,42,2.16,1.997,16,2.58
239,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,41,1.6,-0.009,42,2.16,1.997,41,1.6,-0.009,16,2.58
240,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,41,1.6,-0.009,41,1.6,-0.009,42,2.16,1.997,41,1.6,-0.009,16,2.58
241,42,2.16,1.997,41,1.6,-0.009,42,2.16,1.997,41,1.6,-0.009,42,2.16,1.997,42,2.16,1.997,41,1.6,-0.009,42,2.16,1.997,41,1.6,-0.009,16,2.58
242,42,2.16,1.997,42,2.16,1.997,42,2.16,1.997,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,42,2.16,1.997,41,1.6,-0.009,41,1.6,-0.009,16,2.58
243,41,1.6,-0.009,41,1.6,-0.009,42,2.16,1.997,42,2.16,1.997,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,42,2.16,1.997,41,1.6,-0.009,16,2.58
244,41,1.6,-0.009,41,1.6,-0.009,42,2.16,1.997,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,16,2.58
245,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,73,1.5,0.168,74,1.7,2.249,74,1.7,2.249,16,2.58
246,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,73,1.5,0.168,73,1.5,0.168,16,2.58
247,74,1.7,2.249,73,1.5,0.168,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,73,1.5,0.168,73,1.5,0.168,74,1.7,2.249,16,2.58
248,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,73,1.5,0.168,73,1.5,0.168,74,1.7,2.249,73,1.5,0.168,73,1.5,0.168,16,2.58
249,73,1.5,0.168,73,1.5,0.168,74,1.7,2.249,73,1.5,0.168,74,1.7,2.249,73,1.5,0.168,73,1.5,0.168,74,1.7,2.249,74,1.7,2.249,16,2.58
250,73,1.5,0.168,73,1.5,0.168,74,1.7,2.249,73,1.5,0.168,74,1.7,2.249,73,1.5,0.168,73,1.5,0.168,74,1.7,2.249,73,1.5,0.168,16,2.58
251,73,1.5,0.168,73,1.5,0.168,74,1.7,2.249,73,1.5,0.168,74,1.7,2.249,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,16,2.58
252,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,40,1.33,0.126,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,16,2.58
253,24,1.66,1.367,24,1.66,1.367,40,1.33,0.126,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,40,1.33,0.126,24,1.66,1.367,24,1.66,1.367,16,2.58
254,24,1.66,1.367,40,1.33,0.126,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,40,1.33,0.126,24,1.66,1.367,40,1.33,0.126,16,2.58
255,24,1.66,1.367,24,1.66,1.367,40,1.33,0.126,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,16,2.58
256,24,1.66,1.367,40,1.33,0.126,24,1.66,1.367,24,1.66,1.367,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,24,1.66,1.367,40,1.33,0.126,16,2.58
257,24,1.66,1.367,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,24,1.66,1.367,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,24,1.66,1.367,16,2.58
258,24,1.66,1.367,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,24,1.66,1.367,40,1.33,0.126,16,2.58
259,40,1.33,0.126,40,1.33,0.126,24,1.66,1.367,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,16,2.58
260,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,74,1.7,2.249,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,16,2.58
261,24,1.66,1.367,24,1.66,1.367,74,1.7,2.249,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,74,1.7,2.249,24,1.66,1.367,24,1.66,1.367,16,2.58
262,24,1.66,1.367,24,1.66,1.367,74,1.7,2.249,24,1.66,1.367,24,1.66,1.367,24,1.66,1.367,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,16,2.58
263,24,1.66,1.367,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,24,1.66,1.367,74,1.7,2.249,74,1.7,2.249,24,1.66,1.367,24,1.66,1.367,16,2.58
264,24,1.66,1.367,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,24,1.66,1.367,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,16,2.58
265,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,24,1.66,1.367,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,16,2.58
266,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,40,1.33,0.126,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,16,2.58
267,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,40,1.33,0.126,73,1.5,0.168,73,1.5,0.168,40,1.33,0.126,16,2.58
268,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,40,1.33,0.126,73,1.5,0.168,73,1.5,0.168,40,1.33,0.126,40,1.33,0.126,16,2.58
269,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,40,1.33,0.126,40,1.33,0.126,73,1.5,0.168,40,1.33,0.126,40,1.33,0.126,16,2.58
270,73,1.5,0.168,40,1.33,0.126,73,1.5,0.168,40,1.33,0.126,73,1.5,0.168,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,73,1.5,0.168,16,2.58
271,40,1.33,0.126,40,1.33,0.126,73,1.5,0.168,73,1.5,0.168,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,73,1.5,0.168,40,1.33,0.126,16,2.58
272,73,1.5,0.168,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,73,1.5,0.168,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,16,2.58
273,40,1.33,0.126,40,1.33,0.126,73,1.5,0.168,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,40,1.33,0.126,16,2.58
274,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,41,1.6,-0.009,16,2.58
275,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,41,1.6,-0.009,74,1.7,2.249,41,1.6,-0.009,16,2.58
